dataset,filename,label,convnet_128,convnet_128_class,resnet_512,resnet_512_class,rocket_512,rocket_512_class,Oracle,Avg Ens,AE,CNN,HBOS,IFOREST,IFOREST1,LOF,LSTM,MP,NORMA,OCSVM,PCA,POLY,period_length,ratio,nb_anomaly,average_anom_length,median_anom_length,std_anom_length,data_len,point_anom,seq_anom,mixed_anom,type_an
SMD,machine-3-6.test.csv@7.out,PCA,0.1897224812051065,IFOREST,0.0603105203953603,NORMA,0.1483395204990834,HBOS,0.2275899461368088,0.1577320851945951,0.0709188018123242,0.0594021386825165,0.1483395204990834,0.1897224812051065,0.176423165986,0.1028164277418507,0.0491906803340151,0.0523062006412989,0.0603105203953603,0.0966872362922943,0.2275899461368088,0.1403695910109521,10.0,0.041565133,11.0,108.5454545,81.0,83.56637388,28726.0,0.0,1.0,0.0,sequence
SMD,machine-3-6.test.csv@9.out,POLY,0.145012033904743,PCA,0.381754589986865,POLY,0.3786937606959995,LOF,0.381754589986865,0.1687669562659815,0.087591673449387,0.052553218545843,0.2613453731901385,0.2816591562754521,0.0788597494635126,0.3786937606959995,0.0547489372324217,0.0329987804879221,0.0426603687298068,0.108873822504538,0.145012033904743,0.381754589986865,10.0,0.041565133,11.0,108.5454545,81.0,83.56637388,28726.0,0.0,1.0,0.0,sequence
SMD,machine-3-7.test.csv@11.out,IFOREST,0.702580093086431,IFOREST,0.6372731480928264,HBOS,0.3480733218951931,IFOREST1,0.702580093086431,0.5671135497170292,0.4525056558657807,0.050802090819079,0.6372731480928264,0.702580093086431,0.3480733218951931,0.0137274340476046,0.0390126041174533,0.0075599219620958,0.2573697321356485,0.3216307813154391,0.6338717218764993,0.5350653452410364,40.0,0.015119317,5.0,86.8,35.0,113.6809571,28705.0,0.0,1.0,0.0,sequence
SMD,machine-3-8.test.csv@1.out,IFOREST,0.4300643938219288,POLY,0.5022494907144327,HBOS,0.0323775122429865,LOF,0.5113702199453946,0.3126531346216103,0.0648794230156024,0.0434042327047584,0.5022494907144327,0.5113702199453946,0.4495559655032607,0.0323775122429865,0.0467376083694119,0.0361890726920067,0.0298799520963731,0.0397492658493037,0.4979536130265973,0.4300643938219288,120.0,0.047763378,6.0,228.5,178.0,176.9442002,28704.0,0.0,1.0,0.0,sequence
SMD,machine-3-8.test.csv@20.out,IFOREST,0.5031016364615178,IFOREST,0.0722689178539871,MP,0.4597976387405578,HBOS,0.5031016364615178,0.446170164602737,0.0603741704895714,0.0622310975282654,0.4597976387405578,0.5031016364615178,0.4785173772582705,0.0413325240383223,0.0535740184691655,0.0722689178539871,0.0649734298117623,0.0453522208084161,0.4922639264335172,0.4118575999284648,120.0,0.047763378,6.0,228.5,178.0,176.9442002,28704.0,0.0,1.0,0.0,sequence
SMD,machine-3-8.test.csv@3.out,HBOS,0.5049107950618291,IFOREST,0.524216399656986,HBOS,0.0434027520813159,LOF,0.524216399656986,0.3855304709045373,0.0655793686210577,0.0512251084628757,0.524216399656986,0.5049107950618291,0.4748049707505502,0.0434027520813159,0.037578733251918,0.0287033654858453,0.0270628412999465,0.0824454346611302,0.4989545451591589,0.4070873477104638,120.0,0.047763378,6.0,228.5,178.0,176.9442002,28704.0,0.0,1.0,0.0,sequence
SMD,machine-3-8.test.csv@31.out,IFOREST,0.5136309115083019,IFOREST,0.4780251186876905,HBOS,0.4780251186876905,HBOS,0.5136309115083019,0.4527490840253053,0.0524224334684886,0.0664099821333622,0.4780251186876905,0.5136309115083019,0.4835865631073907,0.0445623310977032,0.0522362161246191,0.0713910012510004,0.0546875742857803,0.043787856921447,0.5008601711924704,0.4088357238561464,120.0,0.047763378,6.0,228.5,178.0,176.9442002,28704.0,0.0,1.0,0.0,sequence
SMD,machine-3-8.test.csv@36.out,NORMA,0.0719392315657071,POLY,0.3872840371890617,NORMA,0.1140811100453773,LOF,0.3872840371890617,0.2208417125191717,0.0485976213120436,0.0848689266267739,0.0794907811056668,0.0857700965078647,0.2032645350830766,0.1140811100453773,0.0852931603380481,0.3117105055170555,0.3872840371890617,0.0719328458193207,0.0766479257581088,0.0719392315657071,120.0,0.047763378,6.0,228.5,178.0,176.9442002,28704.0,0.0,1.0,0.0,sequence
SMD,machine-3-9.test.csv@31.out,POLY,0.4953037280111521,POLY,0.0449746709285879,LOF,0.0449746709285879,LOF,0.4953037280111521,0.4184196756623103,0.0182173080922879,0.0603657694269046,0.2633616336174016,0.3332848916382802,0.339142285151531,0.0449746709285879,0.0421143985462615,0.0247209698434965,0.0261295259840818,0.0357448828316822,0.3405998190165222,0.4953037280111521,33.0,0.010552711,4.0,75.75,73.0,39.08564314,28713.0,0.0,1.0,0.0,sequence
SVDB,801.test.csv@1.out,PCA,0.6325874512349616,PCA,0.6325874512349616,PCA,0.134039653764955,LOF,0.6325874512349616,0.673821725949896,0.0805414719529065,0.1253467348947736,0.5574726561137976,0.5935828439445405,0.398950507309646,0.134039653764955,0.1187952756057904,0.18032690642717,0.4461772412827182,0.1071781165909964,0.6325874512349616,0.4921942832151064,145.0,0.139322917,293.0,109.556314,97.0,107.526492,230400.0,0.0,1.0,0.0,sequence
SVDB,805.test.csv@2.out,NORMA,0.9716979506119224,NORMA,0.9716979506119224,NORMA,0.8394065580745647,HBOS,0.9716979506119224,0.8598308434276176,0.2103250746447411,0.2144666710050005,0.8394065580745647,0.858217938585035,0.2823085428214477,0.1590763117584795,0.176371169431699,0.1933310573067961,0.9716979506119224,0.3463957591704558,0.8663148162004004,0.4334869268727437,99.0,0.120611979,208.0,133.6009615,137.0,20.21779012,230400.0,0.0,1.0,0.0,sequence
SVDB,806.test.csv@2.out,NORMA,0.0414897966408701,POLY,0.0486418041165697,PCA,0.1558633862821546,HBOS,0.6148863143875465,0.2029483851717067,0.0761395957794677,0.0584551636331955,0.1558633862821546,0.0474169922407188,0.0316082752080493,0.1931402811653797,0.0516024735748674,0.1984926008450354,0.6148863143875465,0.4596978655923144,0.0486418041165697,0.0414897966408701,77.0,0.026697049,61.0,100.8360656,91.0,47.56640926,230400.0,0.0,1.0,0.0,sequence
SVDB,808.test.csv@2.out,NORMA,0.7604518504689946,NORMA,0.7604518504689946,NORMA,0.7604518504689946,NORMA,0.7604518504689946,0.3915388128008761,0.2423575577236127,0.0322062172967408,0.1735190149110674,0.1999556980286469,0.0234253487793196,0.2869406559393704,0.0755529861372515,0.3580604438598002,0.7604518504689946,0.1103298709599859,0.2331323459053445,0.095208628937703,124.0,0.015203993,13.0,269.4615385,167.0,390.5269843,230400.0,0.0,1.0,0.0,sequence
SVDB,809.test.csv@1.out,NORMA,0.8829321851722235,NORMA,0.8829321851722235,NORMA,0.8829321851722235,NORMA,0.8829321851722235,0.4948426014565201,0.3725929760896621,0.0997501917556588,0.1730286255292223,0.3708153667300792,0.0481839177155278,0.2172635556443987,0.0771587057337064,0.3841142036513622,0.8829321851722235,0.2546743408102828,0.5106057664214023,0.1596253766052174,95.0,0.028077257,6.0,1078.166667,107.0,2102.986243,230400.0,0.0,1.0,0.0,sequence
SVDB,812.test.csv@1.out,NORMA,0.6070037715477383,NORMA,0.6070037715477383,NORMA,0.1411105852567105,LOF,0.6070037715477383,0.387801645579806,0.4751405948005947,0.0780948036606587,0.1866128524797166,0.3294304647994451,0.0969776069189884,0.1411105852567105,0.0915725722295936,0.2957309577923889,0.6070037715477383,0.3423116713363946,0.3953725451380501,0.1626238131562634,145.0,0.063168403,78.0,186.5897436,186.5,90.6883132,230400.0,0.0,1.0,0.0,sequence
SVDB,812.test.csv@2.out,NORMA,0.9512467341388106,NORMA,0.9512467341388106,NORMA,0.9512467341388106,NORMA,0.9512467341388106,0.7651594313022322,0.3619373863948829,0.1383587545352424,0.6805955315590808,0.6549036158154126,0.1160174456168548,0.1310879191806766,0.0826976408351342,0.2009435704193584,0.9512467341388106,0.2926725484359468,0.6930484122052256,0.2286897019601513,145.0,0.063168403,78.0,186.5897436,186.5,90.6883132,230400.0,0.0,1.0,0.0,sequence
SVDB,820.test.csv@1.out,NORMA,0.1089720626381255,POLY,0.8776349051865748,NORMA,0.1654208098715909,LOF,0.8776349051865748,0.3618570546763522,0.620448698923341,0.1198436481517368,0.2255075104568508,0.4073385255672705,0.1086720246673147,0.1654208098715909,0.1215059689294128,0.3605783865269081,0.8776349051865748,0.378405772481127,0.4001804547073602,0.1089720626381255,100.0,0.099210069,191.0,119.6753927,120.0,5.006735958,230400.0,0.0,1.0,0.0,sequence
SVDB,826.test.csv@2.out,NORMA,0.3224767225082244,NORMA,0.3224767225082244,NORMA,0.3224767225082244,NORMA,0.3224767225082244,0.0757306919503366,0.1547807001431325,0.0362764953719989,0.0296631263258344,0.057905311386484,0.0302313251883578,0.0754914150194673,0.0366489626535935,0.1978183857743424,0.3224767225082244,0.0874904369622937,0.0760362103217274,0.0259572145097177,88.0,0.034422743,72.0,110.1527778,104.0,41.08076724,230400.0,0.0,1.0,0.0,sequence
SVDB,827.test.csv@2.out,NORMA,0.0338476570051084,PCA,0.0789489571233976,NORMA,0.0789489571233976,NORMA,0.0789489571233976,0.0264901066701587,0.0411407650115547,0.0105509311257272,0.0172403019394025,0.0232109772390739,0.0108110326057983,0.0332501867470537,0.0105510940134568,0.0423690005973357,0.0789489571233976,0.0547380906432049,0.0338476570051084,0.0206063341609729,114.0,0.011106771,17.0,150.5294118,150.0,13.97105262,230400.0,0.0,1.0,0.0,sequence
SVDB,828.test.csv@2.out,NORMA,0.3083110947796632,NORMA,0.3083110947796632,NORMA,0.1832881958807047,LOF,0.3083110947796632,0.1619398097350598,0.1667970666701791,0.1059446781339854,0.1000078235118096,0.1040085558415173,0.0914359349066573,0.1832881958807047,0.105901646175018,0.2141872654099831,0.3083110947796632,0.0955744477067608,0.0996661968484732,0.1012707297031959,142.0,0.093259549,154.0,139.525974,139.0,8.656652762,230400.0,0.0,1.0,0.0,sequence
SVDB,840.test.csv@1.out,NORMA,0.9047220262489918,NORMA,0.9047220262489918,NORMA,0.9047220262489918,NORMA,0.9047220262489918,0.4122442559017445,0.2051920240461263,0.031197591369422,0.0255386205211007,0.1328950612145322,0.0183418480814396,0.773610498168283,0.0243560214977421,0.6844056778252172,0.9047220262489918,0.0213226229280806,0.1776902879944355,0.0197906906588207,96.0,0.013489583,8.0,388.5,97.5,746.4191182,230400.0,0.0,1.0,0.0,sequence
SVDB,841.test.csv@1.out,PCA,0.5356768725314278,NORMA,0.5356768725314278,NORMA,0.6809353799254562,PCA,0.6809353799254562,0.5880550841048694,0.610015636710389,0.2717707446592866,0.6359379668424894,0.6054113752213361,0.3019012691376888,0.2289093404664837,0.2659304470489277,0.2885842208135071,0.5356768725314278,0.6239509899108597,0.6809353799254562,0.3709980525491901,130.0,0.244548611,352.0,160.0681818,160.0,23.23963379,230400.0,0.0,1.0,0.0,sequence
SVDB,844.test.csv@2.out,NORMA,0.7074682871660548,NORMA,0.7074682871660548,NORMA,0.2131364173514758,LOF,0.7074682871660548,0.3338475616839994,0.4329898740858867,0.0609533901436716,0.0566010856200052,0.135938567586299,0.0456493425201404,0.2131364173514758,0.0430967987670977,0.3858709238356301,0.7074682871660548,0.4378558233027985,0.2895650982786901,0.0708396527866538,138.0,0.03405816,42.0,186.8333333,157.0,77.13806937,230400.0,0.0,1.0,0.0,sequence
SVDB,845.test.csv@2.out,NORMA,0.2524915480078687,NORMA,0.2524915480078687,NORMA,0.119523199100649,LOF,0.2524915480078687,0.1629226241321017,0.1210269326890695,0.038442601220946,0.0559804720711862,0.0618369853171831,0.0337236482109656,0.119523199100649,0.0391066250558635,0.208589032007868,0.2524915480078687,0.1335749357346534,0.057084628551205,0.0379734912473654,81.0,0.022526042,50.0,103.8,90.0,29.06681957,230400.0,0.0,1.0,0.0,sequence
SVDB,847.test.csv@1.out,NORMA,0.6427086434913251,NORMA,0.6427086434913251,NORMA,0.1607146536066572,LOF,0.6427086434913251,0.5682128263374809,0.0816580958719936,0.0847718832399332,0.5216936255369057,0.5664891319804548,0.2082020107785632,0.1607146536066572,0.1101443864060731,0.2467851380595254,0.6427086434913251,0.1264155595778054,0.58376268531956,0.2782621727359097,101.0,0.077352431,83.0,214.7228916,167.0,171.6563752,230400.0,0.0,1.0,0.0,sequence
SVDB,847.test.csv@2.out,NORMA,0.7110912311292499,NORMA,0.7110912311292499,NORMA,0.2784477787037761,HBOS,0.7110912311292499,0.445626508884819,0.120212341227932,0.0956290468055232,0.2784477787037761,0.3447395229490504,0.1448532261267455,0.2257160147500805,0.0908844044234271,0.3468040107612001,0.7110912311292499,0.0994316431222152,0.3721077983954656,0.1505929081628118,101.0,0.077352431,83.0,214.7228916,167.0,171.6563752,230400.0,0.0,1.0,0.0,sequence
SVDB,850.test.csv@1.out,LOF,0.0314677200571794,NORMA,0.0314677200571794,NORMA,0.0314677200571794,NORMA,0.219205429061692,0.0426833456951685,0.0188299508772173,0.0061271581550207,0.0230625396309044,0.0162778395697203,0.006463813947626,0.219205429061692,0.0091991626673527,0.0846860873248117,0.0314677200571794,0.0093437524513654,0.021611251000301,0.0835650259831263,119.0,0.003394097,2.0,391.0,391.0,106.0,230400.0,0.0,1.0,0.0,sequence
SVDB,850.test.csv@2.out,LOF,0.0362984088354063,NORMA,0.0362984088354063,NORMA,0.1737788667113116,LOF,0.1737788667113116,0.0592357315387068,0.0131741616533631,0.0051579025585538,0.0150019026001669,0.0352100038305113,0.0042865500498912,0.1737788667113116,0.0056906815474171,0.0439685684659228,0.0362984088354063,0.0373936569542213,0.0327706711756235,0.0038567535017989,119.0,0.003394097,2.0,391.0,391.0,106.0,230400.0,0.0,1.0,0.0,sequence
SVDB,852.test.csv@2.out,NORMA,0.1781368422771591,HBOS,0.5180385511922083,NORMA,0.1781368422771591,HBOS,0.5180385511922083,0.2868415758148718,0.3769640981149905,0.1901613303194913,0.1781368422771591,0.1855460690377941,0.1647871313075419,0.2222595802311073,0.1699923766221572,0.4548031571668607,0.5180385511922083,0.2680119060349208,0.1845131855515279,0.1430006214220089,89.0,0.14859809,300.0,114.1233333,110.0,24.71264431,230400.0,0.0,1.0,0.0,sequence
SVDB,853.test.csv@2.out,NORMA,0.7987980916847659,NORMA,0.7987980916847659,NORMA,0.7987980916847659,NORMA,0.7987980916847659,0.4278710319847489,0.5407246373867155,0.0886797924867981,0.414117406186974,0.2349571691431091,0.0872800399480121,0.1460465228009543,0.0726711011861145,0.447192422625866,0.7987980916847659,0.3987561665736232,0.1391606169037913,0.0755746945942283,104.0,0.069969618,117.0,137.7863248,136.0,21.89283498,230400.0,0.0,1.0,0.0,sequence
SVDB,857.test.csv@1.out,PCA,0.6854621216769415,NORMA,0.6854621216769415,NORMA,0.8076974793649875,PCA,0.8076974793649875,0.7221315709429634,0.3972237008297032,0.1198399518753339,0.7144233946625757,0.7478541059220808,0.2401230515126667,0.1129386496153204,0.1279134576219314,0.1824787659941374,0.6854621216769415,0.4805828831203315,0.8076974793649875,0.3588905350970054,87.0,0.07858941,152.0,119.125,104.0,42.65549149,230400.0,0.0,1.0,0.0,sequence
SVDB,857.test.csv@2.out,NORMA,0.8781240832858247,NORMA,0.8781240832858247,NORMA,0.8781240832858247,NORMA,0.8781240832858247,0.4492606109381196,0.2635492490041459,0.1209527339027351,0.647839253479648,0.6044884848552795,0.0946440003257081,0.1426110857064122,0.1411489362444107,0.4497995747325181,0.8781240832858247,0.2702800101075965,0.4953457303891084,0.0799611343467773,87.0,0.07858941,152.0,119.125,104.0,42.65549149,230400.0,0.0,1.0,0.0,sequence
SVDB,858.test.csv@2.out,NORMA,0.6190251448930579,NORMA,0.6190251448930579,NORMA,0.2841975362295182,LOF,0.6190251448930579,0.3859911062483822,0.3880247594072725,0.0389365148837723,0.0568292862362501,0.0955029973779384,0.0156836751990245,0.2841975362295182,0.0234099172710417,0.4564224478716263,0.6190251448930579,0.3028203987614888,0.1676322761410895,0.0894812054316446,104.0,0.005256076,6.0,201.8333333,107.0,212.0537799,230400.0,0.0,1.0,0.0,sequence
SVDB,862.test.csv@2.out,NORMA,0.1767757304815875,PCA,0.4967974431347092,NORMA,0.1767757304815875,PCA,0.4967974431347092,0.2456754231705357,0.2425327320913989,0.2230381891949742,0.2162961075474664,0.1620053003708665,0.1908046506836182,0.2118856814007416,0.2399644467053351,0.2904401451350644,0.4967974431347092,0.3328080369948201,0.1767757304815875,0.1839813875724801,102.0,0.192148438,413.0,107.1937046,101.0,41.95173358,230400.0,0.0,1.0,0.0,sequence
SVDB,863.test.csv@1.out,NORMA,0.8420127250959246,NORMA,0.8420127250959246,NORMA,0.2303350951557609,LOF,0.8420127250959246,0.7297810091566246,0.8027256540231738,0.2623994329876228,0.6644192288275158,0.69260036287927,0.3125965658245497,0.2303350951557609,0.2357161519621636,0.3965357087235228,0.8420127250959246,0.6376863682478984,0.6793792303398446,0.4136753917109625,75.0,0.222222222,529.0,96.78638941,90.0,22.3847125,230400.0,0.0,1.0,0.0,sequence
SVDB,863.test.csv@2.out,NORMA,0.7883371021547144,NORMA,0.7883371021547144,NORMA,0.7883371021547144,NORMA,0.7883371021547144,0.4295151063604041,0.5220984933613075,0.2290651119691986,0.3015733241068231,0.4069013472141888,0.2389967712529635,0.1955489426629022,0.2157294192541335,0.3726913913454175,0.7883371021547144,0.3796539217067623,0.3097272341785494,0.2158581163180753,75.0,0.222222222,529.0,96.78638941,90.0,22.3847125,230400.0,0.0,1.0,0.0,sequence
SVDB,864.test.csv@1.out,PCA,0.629944738756866,IFOREST,0.7333442212717052,NORMA,0.1465699374012057,LOF,0.8571673935452521,0.7656287146999157,0.4500150510835378,0.0689358199297493,0.617743469210754,0.629944738756866,0.2093484650245455,0.1465699374012057,0.0877292788297856,0.1170220509205454,0.7333442212717052,0.3405808931206513,0.8571673935452521,0.4094389725138196,125.0,0.069887153,81.0,198.7901235,147.0,119.245645,230400.0,0.0,1.0,0.0,sequence
SVDB,870.test.csv@2.out,PCA,0.8079461842224493,PCA,0.5188569712183682,NORMA,0.5349572200587343,LOF,0.8079461842224493,0.7608281846908056,0.6334044227568127,0.4699253407156761,0.7131691896149941,0.7936972828413802,0.5394591719563313,0.5349572200587343,0.4677385805891854,0.5897670018441789,0.5188569712183682,0.4153699071328508,0.8079461842224493,0.5933523293202524,100.0,0.415243056,781.0,122.4993598,107.0,52.02244234,230400.0,0.0,1.0,0.0,sequence
SVDB,873.test.csv@1.out,NORMA,0.6570715481758181,NORMA,0.6570715481758181,NORMA,0.2785492672439417,LOF,0.6570715481758181,0.3637720125073541,0.2261537723741029,0.0562459897163423,0.0738186306718996,0.3018307563668863,0.0640615454942126,0.2785492672439417,0.0481236144709486,0.2210023595712933,0.6570715481758181,0.1541916624561476,0.6210935270060602,0.1304230304079874,131.0,0.037230903,57.0,150.4912281,144.0,20.54957447,230400.0,0.0,1.0,0.0,sequence
SVDB,882.test.csv@1.out,NORMA,0.8479079785742231,NORMA,0.8479079785742231,NORMA,0.3442129370932263,LOF,0.8479079785742231,0.4679601142141462,0.2750950302479999,0.0363619559512138,0.070001519034084,0.1641905541676891,0.0383627256478079,0.3442129370932263,0.0324483333326443,0.4957831202868291,0.8479079785742231,0.149348810002639,0.3112831606346783,0.0816850203876858,110.0,0.032395833,45.0,165.8666667,164.0,20.01288474,230400.0,0.0,1.0,0.0,sequence
SVDB,883.test.csv@1.out,NORMA,0.8632028087190394,NORMA,0.8632028087190394,NORMA,0.3003316105971988,LOF,0.8632028087190394,0.4658221657226434,0.5236886565202652,0.0407248111184545,0.0947130261455453,0.1981801288819077,0.0411464618429691,0.3003316105971988,0.0408236864304215,0.609583764988933,0.8632028087190394,0.3461094016287255,0.3684369070268812,0.1001972857855247,123.0,0.033563368,43.0,179.8372093,170.0,37.27080673,230400.0,0.0,1.0,0.0,sequence
SVDB,884.test.csv@1.out,PCA,0.9137718675381784,PCA,0.9137718675381784,PCA,0.1792786925613779,LOF,0.9137718675381784,0.9002438974848804,0.723941238682561,0.1669879838414213,0.8019919827963203,0.9058756531862724,0.4878589936247405,0.1792786925613779,0.1890037841539305,0.1169773834145404,0.8466266406683143,0.6978319092093612,0.9137718675381784,0.6035910833292888,83.0,0.171158854,376.0,104.8803191,107.0,16.28924185,230400.0,0.0,1.0,0.0,sequence
SVDB,890.test.csv@1.out,NORMA,0.5215803401932559,AE,0.7400411629845641,NORMA,0.7400411629845641,NORMA,0.7400411629845641,0.5047338894761346,0.5215803401932559,0.08952455723099,0.5583936249571735,0.4602574450110855,0.1486540801172252,0.1577293885789502,0.0941136827145385,0.2162177533298206,0.7400411629845641,0.1861166976024112,0.5441750430438185,0.2277328721236203,106.0,0.090364583,167.0,124.6706587,109.0,26.98246117,230400.0,0.0,1.0,0.0,sequence
SensorScope,stb-10.test.out,HBOS,0.2519880567214852,POLY,0.2801779279088847,HBOS,0.2453634347167223,LOF,0.2801779279088847,0.2551538935004571,0.2201498455415304,0.2185369396554428,0.2801779279088847,0.2691242836416399,0.2645261779371821,0.2453634347167223,0.2164948252275948,0.2070964751998422,0.2288655102856381,0.2586645908107384,0.2622004054986923,0.2519880567214852,9.0,0.222203401,11.0,596.2727273,638.0,239.2135185,29518.0,0.0,1.0,0.0,sequence
SensorScope,stb-15.test.out,IFOREST,0.3635603117688116,IFOREST,0.3259543511435148,NORMA,0.1400859241768332,LOF,0.3635603117688116,0.3632862079640241,0.3528785232154475,0.3154827089429043,0.3400424475364368,0.3635603117688116,0.331307526818977,0.1400859241768332,0.2898764438961505,0.2827189076953194,0.3259543511435148,0.3618018746277198,0.3207201613821634,0.3342452759837587,125.0,0.28016266,15.0,569.5333333,695.0,310.8952378,30493.0,0.0,1.0,0.0,sequence
SensorScope,stb-31.test.out,LOF,0.2172937263961026,IFOREST,0.3236112866091215,NORMA,0.5476272920350582,LOF,0.5476272920350582,0.2639257135967835,0.2431534030726436,0.2384599295252277,0.1948317580279506,0.2172937263961026,0.1982254132931514,0.5476272920350582,0.2295297908825872,0.1023006800752423,0.3236112866091215,0.276202960584554,0.2019659909262277,0.2516937518253121,125.0,0.204591492,9.0,471.3333333,506.0,278.7703157,20734.0,0.0,1.0,0.0,sequence
SensorScope,stb-4.test.out,AE,0.2816143108924823,POLY,0.3013257468419173,HBOS,0.107346400922418,LOF,0.3307863411637248,0.3729878917839802,0.3307863411637248,0.3240241272739739,0.3013257468419173,0.2392542773529488,0.2724244820908802,0.107346400922418,0.3112519108585158,0.2438856662817285,0.2697154243332357,0.3163871335215636,0.2442911633228729,0.2816143108924823,125.0,0.214685729,12.0,543.0833333,543.0,288.3826909,30356.0,0.0,1.0,0.0,sequence
SensorScope,stb-6.test.out,PCA,0.3321669526494772,POLY,0.3179718418610401,HBOS,0.1287470193431314,LOF,0.3448439673333773,0.2948575029888385,0.2500883317443433,0.2460475857492672,0.3179718418610401,0.3174209108925773,0.3206558077249571,0.1287470193431314,0.2531583941751257,0.117228957663555,0.2357764866894499,0.2386047997405685,0.3448439673333773,0.3321669526494772,9.0,0.234448834,12.0,504.4166667,478.5,315.8592667,25818.0,0.0,1.0,0.0,sequence
SensorScope,stb-7.test.out,POLY,0.3423553277210154,IFOREST,0.330251532734376,HBOS,0.330251532734376,HBOS,0.5585850256204637,0.3979231114837112,0.2895065478447893,0.34763719669418,0.330251532734376,0.3423553277210154,0.3399770944500921,0.1574213591150254,0.3844841009821743,0.144468982132102,0.2689018127099313,0.2746599845583384,0.3907326006992503,0.5585850256204637,6.0,0.288926363,11.0,654.1818182,506.0,424.30474,24906.0,0.0,1.0,0.0,sequence
YAHOO,YahooA3Benchmark-TS100_data.out,CNN,1.0,CNN,0.0387718797766002,MP,0.036407684282947,LOF,1.0,0.9479685592185592,0.0308729476179705,1.0,0.0372953961538028,0.1141724227219251,0.4855535014419396,0.036407684282947,0.7834497702589808,0.0387718797766002,0.4482322437674129,0.0063411785847456,0.0481158916809577,0.0799555196646506,24.0,0.005952381,10.0,1.0,1.0,0.0,1680.0,1.0,0.0,0.0,point
YAHOO,YahooA3Benchmark-TS10_data.out,CNN,0.9200311942959002,CNN,0.1042414461518634,POLY,0.0174202698672059,LOF,0.9200311942959002,0.1511960943689001,0.0773331517065608,0.9200311942959002,0.0071657408269089,0.0079991013885714,0.1045535742459091,0.0174202698672059,0.2493784105254501,0.0578864379730136,0.3136090972711597,0.0101780372847779,0.0583731056181822,0.1042414461518634,11.0,0.005952381,9.0,1.111111111,1.0,0.314269681,1680.0,0.0,0.0,1.0,mixed
YAHOO,YahooA3Benchmark-TS13_data.out,CNN,0.8908926451184033,CNN,0.0634727314158936,MP,0.0480979817969801,LOF,0.8908926451184033,0.7468109352668176,0.0492667533556443,0.8908926451184033,0.0052468311154228,0.0077417300864971,0.3645235189867536,0.0480979817969801,0.5405010857597063,0.0634727314158936,0.2820408052456408,0.002826241149186,0.0058747042537331,0.078297946259391,24.0,0.005357143,9.0,1.0,1.0,0.0,1680.0,1.0,0.0,0.0,point
YAHOO,YahooA3Benchmark-TS16_data.out,CNN,0.6236927195377981,CNN,0.0064306914126122,HBOS,0.0398710288414767,LOF,0.6236927195377981,0.2109815308326066,0.0199524904343841,0.6236927195377981,0.0064306914126122,0.0074056707540448,0.0489190590408302,0.0398710288414767,0.3395065324481141,0.0288760759214905,0.1989396672979791,0.004394257386671,0.0080205998186835,0.0775663033576827,24.0,0.005357143,9.0,1.0,1.0,0.0,1680.0,1.0,0.0,0.0,point
YAHOO,YahooA3Benchmark-TS1_data.out,CNN,0.9920798898071626,CNN,0.1697156765874797,NORMA,0.0491571300095411,LOF,0.9920798898071626,0.4764987573005222,0.0204961491006578,0.9920798898071626,0.0092986851244755,0.0768996797158237,0.3246692212570125,0.0491571300095411,0.9478535353535352,0.0468509176274473,0.1697156765874797,0.0046151208077536,0.0126054609223577,0.0680812446943242,24.0,0.006547619,11.0,1.0,1.0,0.0,1680.0,1.0,0.0,0.0,point
YAHOO,YahooA3Benchmark-TS21_data.out,CNN,1.0,CNN,0.049900857794574,HBOS,0.0274406858962128,LOF,1.0,0.3328478739645195,0.0464383134579406,1.0,0.049900857794574,0.0078681113394756,0.0911246422431354,0.0274406858962128,0.689510637089502,0.0521465042530486,0.2335126393656769,0.0103447283244496,0.0076176820732075,0.0936002913912396,125.0,0.007142857,12.0,1.0,1.0,0.0,1680.0,1.0,0.0,0.0,point
YAHOO,YahooA3Benchmark-TS23_data.out,CNN,0.9350095647441132,CNN,0.0458228198493538,MP,0.111731671055014,LOF,0.9350095647441132,0.6220642458371558,0.0182163127759303,0.9350095647441132,0.0600332426234823,0.0187688298560328,0.7561789027375028,0.111731671055014,0.7013436635455453,0.0458228198493538,0.2025208273455893,0.0083905168440227,0.0463977148237816,0.120665020668641,24.0,0.008928571,15.0,1.0,1.0,0.0,1680.0,1.0,0.0,0.0,point
YAHOO,YahooA3Benchmark-TS24_data.out,CNN,1.0,CNN,0.2373910399003748,MP,0.0682047267732065,LOF,1.0,0.7314014761204628,0.1052988017987968,1.0,0.0190995872668893,0.0358353701930762,0.3746894429165552,0.0682047267732065,0.7129757795813425,0.2373910399003748,0.237958309052059,0.0049782468689351,0.0339427481760965,0.1539390364586369,24.0,0.004761905,8.0,1.0,1.0,0.0,1680.0,1.0,0.0,0.0,point
YAHOO,YahooA3Benchmark-TS25_data.out,CNN,1.0,CNN,0.0009237190769756,HBOS,0.0368055555555555,LOF,1.0,1.0,0.5388888888888889,1.0,0.0009237190769756,0.0011907098351501,0.0018520897615993,0.0368055555555555,0.0317855110006272,0.0552915552915552,0.5982142857142857,0.0035332917908832,0.0008884784488715,0.2875,24.0,0.001190476,2.0,1.0,1.0,0.0,1680.0,1.0,0.0,0.0,point
