,Description
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1709,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1710,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1711,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1712,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1713,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1714,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1715,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1716,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1717,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1718,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1719,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1720,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1721,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1722,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1723,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1724,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1725,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1726,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1727,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1728,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1729,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1730,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1731,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1732,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1733,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1734,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1735,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1736,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1737,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1738,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1739,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1740,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1741,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1742,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1743,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1744,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1745,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1746,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1747,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1748,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1749,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1750,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1751,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1752,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1753,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1754,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1755,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1756,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1757,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1758,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1759,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1760,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1761,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1762,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1763,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1764,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1765,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1766,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1767,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1768,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1769,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1770,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1771,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1772,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1773,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1774,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1775,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1776,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1777,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1778,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1779,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1780,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1781,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1782,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1783,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1784,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1785,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1786,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1787,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1788,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1789,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1790,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1791,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1792,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1793,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1794,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1795,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1796,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1797,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1798,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1799,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1800,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1801,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1802,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1803,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1804,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1805,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1806,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1807,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1808,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1809,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1810,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1811,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1812,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1813,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1814,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1815,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1816,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1817,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1818,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1819,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1820,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1821,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1822,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1823,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1824,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1825,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1826,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1827,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1828,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1829,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1830,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1831,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1832,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1833,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1834,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1835,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1836,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1837,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1838,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1839,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1840,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1841,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1842,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
